"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a2379000000cEIPAA2","false","CLA-BD-0010452","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Site Demolition","","22.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQxxQAF",""
"a2379000000cEIQAA2","false","CLA-BD-0010453","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQxyQAF",""
"a2379000000cEIRAA2","false","CLA-BD-0010454","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Trash Enclosure","","24.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQxzQAF",""
"a2379000000cEISAA2","false","CLA-BD-0010455","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy0QAF",""
"a2379000000cEITAA2","false","CLA-BD-0010456","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Storm Drain","","26.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy1QAF",""
"a2379000000cEIUAA2","false","CLA-BD-0010457","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Concrete Sidewalks","","27.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy2QAF",""
"a2379000000cEIVAA2","false","CLA-BD-0010458","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Concrete light bases","","28.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy3QAF",""
"a2379000000cEIWAA2","false","CLA-BD-0010459","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy4QAF",""
"a2379000000cEIXAA2","false","CLA-BD-0010460","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Site Lighting Material","","30.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy5QAF",""
"a2379000000cEIYAA2","false","CLA-BD-0010461","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy6QAF",""
"a2379000000cEIZAA2","false","CLA-BD-0010462","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Plumbing sit work","","32.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy7QAF",""
"a2379000000cEIaAAM","false","CLA-BD-0010463","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Telephone Underground","","33.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy8QAF",""
"a2379000000cEIbAAM","false","CLA-BD-0010464","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Concrete paving","","34.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQy9QAF",""
"a2379000000cEIcAAM","false","CLA-BD-0010465","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1I9AAK","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","0.0","0.0","","","a234W00000RiQyAQAV",""
"a2379000000cEIdAAM","false","CLA-BD-0010466","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Landscaping","","3.0","","","0.0","0.0","","0.0","","","a234W00000RiQyBQAV",""
"a2379000000cEIeAAM","false","CLA-BD-0010467","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Bituminous Damproofing","","11.0","","","0.0","0.0","","0.0","","","a234W00000RiQyCQAV",""
"a2379000000cEIfAAM","false","CLA-BD-0010468","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","a234W00000RiQyDQAV",""
"a2379000000cEIgAAM","false","CLA-BD-0010469","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Hydraulic Elevators","","24.0","","","0.0","0.0","","0.0","","","a234W00000RiQyEQAV",""
"a2379000000cEIhAAM","false","CLA-BD-0010470","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Glass/Glazing","","15.0","","","0.0","0.0","","0.0","","","a234W00000RiQyFQAV",""
"a2379000000cEIiAAM","false","CLA-BD-0010471","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","General Conditions","","29.0","","","0.0","0.0","","0.0","","","a234W00000RiQyGQAV",""
"a2379000000cEIjAAM","false","CLA-BD-0010472","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","S & C Bond","","30.0","","","0.0","0.0","","0.0","","","a234W00000RiQyHQAV",""
"a2379000000cEIkAAM","false","CLA-BD-0010473","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Rough Carpentry","","9.0","","","0.0","0.0","","0.0","","","a234W00000RiQyIQAV",""
"a2379000000cEIlAAM","false","CLA-BD-0010474","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Finish Carpentry/Millwork","","10.0","","","0.0","0.0","","0.0","","","a234W00000RiQyJQAV",""
"a2379000000cEImAAM","false","CLA-BD-0010475","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","HVAC","","27.0","","","0.0","0.0","","0.0","","","a234W00000RiQyKQAV",""
"a2379000000cEInAAM","false","CLA-BD-0010476","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Acoustical Ceilings","","18.0","","","0.0","0.0","","0.0","","","a234W00000RiQyLQAV",""
"a2379000000cEIoAAM","false","CLA-BD-0010477","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Structural Steel","","8.0","","","0.0","0.0","","0.0","","","a234W00000RiQyMQAV",""
"a2379000000cEIpAAM","false","CLA-BD-0010478","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Plumbing","","25.0","","","0.0","0.0","","0.0","","","a234W00000RiQyNQAV",""
"a2379000000cEIqAAM","false","CLA-BD-0010479","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","a234W00000RiQyOQAV",""
"a2379000000cEIrAAM","false","CLA-BD-0010480","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Doors/Frames/Hardware","","14.0","","","0.0","0.0","","0.0","","","a234W00000RiQyPQAV",""
"a2379000000cEIsAAM","false","CLA-BD-0010481","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Unit Masonry","","7.0","","","0.0","0.0","","0.0","","","a234W00000RiQyQQAV",""
"a2379000000cEItAAM","false","CLA-BD-0010482","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Termite Control","","2.0","","","0.0","0.0","","0.0","","","a234W00000RiQyRQAV",""
"a2379000000cEIuAAM","false","CLA-BD-0010483","2024-08-26T16:48:51.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:03.000Z","","","","a2579000000V1IAAA0","0.0","Fire Protection","","26.0","","","0.0","0.0","","0.0","","","a234W00000RiQySQAV",""
"a2379000000cEIvAAM","false","CLA-BD-0010484","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Joint Sealers","","13.0","","","0.0","0.0","","0.0","","","a234W00000RiQyTQAV",""
"a2379000000cEIwAAM","false","CLA-BD-0010485","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Resilient and Carpet Flooring","","20.0","","","0.0","0.0","","0.0","","","a234W00000RiQyUQAV",""
"a2379000000cEIxAAM","false","CLA-BD-0010486","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Building Excavator","","4.0","","","0.0","0.0","","0.0","","","a234W00000RiQyVQAV",""
"a2379000000cEIyAAM","false","CLA-BD-0010487","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Painting","","21.0","","","0.0","0.0","","0.0","","","a234W00000RiQyWQAV",""
"a2379000000cEIzAAM","false","CLA-BD-0010488","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Sitework","","1.0","","","0.0","0.0","","0.0","","","a234W00000RiQyXQAV",""
"a2379000000cEJ0AAM","false","CLA-BD-0010489","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","a234W00000RiQyYQAV",""
"a2379000000cEJ1AAM","false","CLA-BD-0010490","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Electrical","","28.0","","","0.0","0.0","","0.0","","","a234W00000RiQyZQAV",""
"a2379000000cEJ2AAM","false","CLA-BD-0010491","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Ceramic Tile","","17.0","","","0.0","0.0","","0.0","","","a234W00000RiQyaQAF",""
"a2379000000cEJ3AAM","false","CLA-BD-0010492","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Cast in Place Concrete","","5.0","","","0.0","0.0","","0.0","","","a234W00000RiQybQAF",""
"a2379000000cEJ4AAM","false","CLA-BD-0010493","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Roofing &Sheetmetal Flashing","","12.0","","","0.0","0.0","","0.0","","","a234W00000RiQycQAF",""
"a2379000000cEJ5AAM","false","CLA-BD-0010494","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Studs/Drywall/EIFS","","16.0","","","0.0","0.0","","0.0","","","a234W00000RiQydQAF",""
"a2379000000cEJ6AAM","false","CLA-BD-0010495","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Tilt-Up Precast Concrete","","6.0","","","0.0","0.0","","0.0","","","a234W00000RiQyeQAF",""
"a2379000000cEJ7AAM","false","CLA-BD-0010496","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Change Orders","","36.0","","","0.0","0.0","","0.0","","","a234W00000RiQyfQAF",""
"a2379000000cEJ8AAM","false","CLA-BD-0010497","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","a234W00000RiQygQAF",""
"a2379000000cEJ9AAM","false","CLA-BD-0010498","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Allowance - Drywall Support/Finishing","","34.0","","","0.0","0.0","","0.0","","","a234W00000RiQyhQAF",""
"a2379000000cEJAAA2","false","CLA-BD-0010499","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Fee","","31.0","","","0.0","0.0","","0.0","","","a234W00000RiQyiQAF",""
"a2379000000cEJBAA2","false","CLA-BD-0010500","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Allowance - Add'l Steel Support","","33.0","","","0.0","0.0","","0.0","","","a234W00000RiQyjQAF",""
"a2379000000cEJCAA2","false","CLA-BD-0010501","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IAAA0","0.0","Allowance - Mis Paving Earthwork","","32.0","","","0.0","0.0","","0.0","","","a234W00000RiQykQAF",""
"a2379000000cEJDAA2","false","CLA-BD-0010502","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Exterior Glass (7xS450)","","21.0","","","0.0","0.0","","0.0","","","a234W00000RiQylQAF",""
"a2379000000cEJEAA2","false","CLA-BD-0010503","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","General Conditions","","22.0","","","0.0","0.0","","0.0","","","a234W00000RiQymQAF",""
"a2379000000cEJFAA2","false","CLA-BD-0010504","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","O&P","","23.0","","","0.0","0.0","","0.0","","","a234W00000RiQynQAF",""
"a2379000000cEJGAA2","false","CLA-BD-0010505","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Insurance","","24.0","","","0.0","0.0","","0.0","","","a234W00000RiQyoQAF",""
"a2379000000cEJHAA2","false","CLA-BD-0010506","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Millwork","","14.0","","","0.0","0.0","","0.0","","","a234W00000RiQypQAF",""
"a2379000000cEJIAA2","false","CLA-BD-0010507","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Structural ( Entry Feature)","","15.0","","","0.0","0.0","","0.0","","","a234W00000RiQyqQAF",""
"a2379000000cEJJAA2","false","CLA-BD-0010508","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Concrete Fill In Plumbing Trenches","","16.0","","","0.0","0.0","","0.0","","","a234W00000RiQyrQAF",""
"a2379000000cEJKAA2","false","CLA-BD-0010509","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","a234W00000RiQysQAF",""
"a2379000000cEJLAA2","false","CLA-BD-0010510","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","a234W00000RiQytQAF",""
"a2379000000cEJMAA2","false","CLA-BD-0010511","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Roofing","","19.0","","","0.0","0.0","","0.0","","","a234W00000RiQyuQAF",""
"a2379000000cEJNAA2","false","CLA-BD-0010512","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Lights - LED","","20.0","","","0.0","0.0","","0.0","","","a234W00000RiQyvQAF",""
"a2379000000cEJOAA2","false","CLA-BD-0010513","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","a234W00000RiQywQAF",""
"a2379000000cEJPAA2","false","CLA-BD-0010514","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Mechanical","","2.0","","","0.0","0.0","","0.0","","","a234W00000RiQyxQAF",""
"a2379000000cEJQAA2","false","CLA-BD-0010515","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Plumbing","","3.0","","","0.0","0.0","","0.0","","","a234W00000RiQyyQAF",""
"a2379000000cEJRAA2","false","CLA-BD-0010516","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Painting (Interior and Exterior)","","4.0","","","0.0","0.0","","0.0","","","a234W00000RiQyzQAF",""
"a2379000000cEJSAA2","false","CLA-BD-0010517","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Flooring","","5.0","","","0.0","0.0","","0.0","","","a234W00000RiQz0QAF",""
"a2379000000cEJTAA2","false","CLA-BD-0010518","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Ceiling","","6.0","","","0.0","0.0","","0.0","","","a234W00000RiQz1QAF",""
"a2379000000cEJUAA2","false","CLA-BD-0010519","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Drywall and Framing","","7.0","","","0.0","0.0","","0.0","","","a234W00000RiQz2QAF",""
"a2379000000cEJVAA2","false","CLA-BD-0010520","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","0.0","0.0","","0.0","","","a234W00000RiQz3QAF",""
"a2379000000cEJWAA2","false","CLA-BD-0010521","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","Demo","","9.0","","","0.0","0.0","","0.0","","","a234W00000RiQz4QAF",""
"a2379000000cEJXAA2","false","CLA-BD-0010522","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1IBAA0","0.0","CMU - Stucco","","11.0","","","0.0","0.0","","0.0","","","a234W00000RiQz5QAF",""
"a2379000000cEJYAA2","false","CLA-BD-0010523","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","Cabinets / Millwork","","88.0","","","0.0","0.0","","0.0","","","a234W00000RiQz6QAF",""
"a2379000000cEJZAA2","false","CLA-BD-0010524","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","a234W00000RiQz7QAF",""
"a2379000000cEJaAAM","false","CLA-BD-0010525","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","Lighting Fixtures","","85.0","","","0.0","0.0","","0.0","","","a234W00000RiQz8QAF",""
"a2379000000cEJbAAM","false","CLA-BD-0010526","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","Corporate Decor Package Installation","","93.0","","","0.0","0.0","","0.0","","","a234W00000RiQz9QAF",""
"a2379000000cEJcAAM","false","CLA-BD-0010527","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","100 ft secondary service","","84.0","","","0.0","0.0","","0.0","","","a234W00000RiQzAQAV",""
"a2379000000cEJdAAM","false","CLA-BD-0010528","2024-08-26T16:48:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","0058c00000BxeO9AAJ","2024-08-26T18:11:04.000Z","","","","a2579000000V1ICAA0","0.0","Fire Extinguishers","","87.0","","","0.0","0.0","","0.0","","","a234W00000RiQzBQAV",""
